 1.8673e+02 	 1.0 
 5.6018e+02 	 1.0 
 1.6067e+02 	 1.0 
 1.8673e+02 	 1.0 
 1.2593e+02 	 1.0 
 1.1291e+02 	 1.0 
 9.5535e+01 	 1.0 
 9.9878e+01 	 1.0 
 1.1291e+02 	 1.0 
 1.7804e+02 	 1.0 
 1.7370e+02 	 1.0 
 2.6055e+02 	 1.0 
 1.6502e+02 	 1.0 
 3.9517e+02 	 1.0 
 1.0856e+02 	 1.0 
 3.4740e+02 	 1.0 
 2.1713e+02 	 1.0 
 3.7780e+02 	 1.0 
 1.9541e+02 	 1.0 
 1.1725e+02 	 1.0 
 2.2581e+02 	 1.0 
 1.6936e+02 	 1.0 
 1.9541e+02 	 1.0 
 3.6043e+02 	 1.0 
 4.6899e+02 	 1.0 
 1.9541e+02 	 1.0 
 1.3462e+02 	 1.0 
 3.8648e+02 	 1.0 
 5.4281e+02 	 1.0 
 1.3462e+02 	 1.0 
 1.9541e+02 	 1.0 
 3.6477e+02 	 1.0 
 1.3896e+02 	 1.0 
 3.3437e+02 	 1.0 
 1.5199e+02 	 1.0 
 3.5174e+02 	 1.0 
 1.7370e+02 	 1.0 
 2.7792e+02 	 1.0 
 9.9878e+01 	 1.0 
 1.9107e+02 	 1.0 
 2.6924e+02 	 1.0 
 3.0398e+02 	 1.0 
 1.5633e+02 	 1.0 
 2.4318e+02 	 1.0 
 3.3872e+02 	 1.0 
 3.6043e+02 	 1.0 
 2.5621e+02 	 1.0 
 1.5633e+02 	 1.0 
 2.4752e+02 	 1.0 
 9.9878e+01 	 1.0 
 1.1725e+02 	 1.0 
 2.3884e+02 	 1.0 
 3.5609e+02 	 1.0 
 4.0820e+02 	 1.0 
 1.3896e+02 	 1.0 
 2.6924e+02 	 1.0 
 4.8636e+02 	 1.0 
 5.9058e+02 	 1.0 
 1.0856e+02 	 1.0 
 1.8239e+02 	 1.0 
 1.0422e+02 	 1.0 
 2.8226e+02 	 1.0 
 2.6055e+02 	 1.0 
 4.5596e+02 	 1.0 
 3.1700e+02 	 1.0 
 1.1291e+02 	 1.0 
 1.0856e+02 	 1.0 
